id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,target_bad
7864338,6429037,11500.0,11500.0,11500.0, 36 months,15.27,400.18,C,C4,REDACTED,5 years,RENT,36000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,32xxx,FL,21.1,0.0,Aug-1998,1.0,54.0,,7.0,0.0,8969.0,76.7,14.0,f,0.0,0.0,14400.4992472,14400.5,11500.0,2900.5,0.0,0.0,0.0,Jan-2015,416.2,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
4930700,1391292,13650.0,13650.0,13650.0, 36 months,12.42,456.12,B,B4,REDACTED,10+ years,MORTGAGE,86000.0,Not Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,91xxx,CA,12.29,0.0,May-1994,1.0,,,12.0,0.0,16140.0,73.4,34.0,f,0.0,0.0,8203.29,8203.29,5810.73,1931.92,0.0,460.64,4.64,May-2013,456.12,,Oct-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
5876118,6164797,10500.0,10500.0,10500.0, 36 months,16.29,370.66,D,D1,REDACTED,3 years,RENT,30000.0,Source Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,95xxx,CA,15.0,0.0,Nov-2007,1.0,,,7.0,0.0,5379.0,55.5,8.0,f,0.0,0.0,2222.16,2222.16,1414.89,807.27,0.0,0.0,0.0,Jul-2012,370.66,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
3822934,7901617,12000.0,12000.0,11975.0, 36 months,9.91,386.7,B,B1,REDACTED,2 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,94xxx,CA,15.5,0.0,Jun-2003,0.0,,,7.0,0.0,12168.0,85.7,21.0,f,0.0,0.0,13919.4138718,13890.44,12000.0,1919.41,0.0,0.0,0.0,Jan-2015,395.05,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6784432,6833860,6000.0,6000.0,6000.0, 36 months,8.9,190.52,A,A5,REDACTED,3 years,RENT,34000.0,Not Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,43xxx,OH,14.51,0.0,Nov-2004,2.0,,,9.0,0.0,13683.0,64.8,16.0,f,0.0,0.0,6857.26115126,6857.26,6000.0,857.26,0.0,0.0,0.0,Jan-2015,198.16,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2116477,1502793,11500.0,11500.0,11500.0, 36 months,15.27,400.18,C,C4,REDACTED,10+ years,MORTGAGE,44200.0,Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,95xxx,CA,21.69,0.0,Aug-2004,1.0,,,9.0,0.0,13147.0,90.0,11.0,f,0.0,0.0,13598.01,13598.01,11500.0,2098.01,0.0,0.0,0.0,Jul-2013,6821.51,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8209402,4990691,7000.0,7000.0,7000.0, 36 months,12.42,233.91,B,B4,REDACTED,7 years,MORTGAGE,82000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,21xxx,MD,12.0,0.0,Jun-2002,1.0,79.0,,6.0,0.0,25334.0,71.6,31.0,f,0.0,0.0,8290.73,8290.73,7000.0,1290.73,0.0,0.0,0.0,Feb-2014,2454.29,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7347529,5304329,29500.0,29500.0,28513.4592504, 60 months,20.3,786.51,E,E5,REDACTED,6 years,MORTGAGE,83000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,88xxx,NM,20.93,0.0,Dec-1990,0.0,,,12.0,0.0,22087.0,89.8,35.0,f,0.0,0.0,45755.2299805,43294.39,29500.0,16255.23,0.0,0.0,0.0,Oct-2015,9781.44,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3655234,7235742,2000.0,2000.0,2000.0, 36 months,15.27,69.6,C,C4,REDACTED,2 years,RENT,41000.0,Verified,Dec-2011,Fully Paid,n,,,moving,Loan Application,77xxx,TX,17.74,0.0,Jun-2004,1.0,,,7.0,0.0,18115.0,96.4,11.0,f,0.0,0.0,2520.4,2520.4,2000.0,505.4,15.0,0.0,0.0,Jan-2015,15.88,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3397479,9013990,11625.0,11625.0,11625.0, 36 months,13.49,394.45,C,C1,REDACTED,< 1 year,MORTGAGE,36000.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,66xxx,KS,19.33,0.0,Feb-1993,1.0,,,17.0,0.0,19979.0,84.7,31.0,f,0.0,0.0,14196.268244,14196.27,11625.0,2571.27,0.0,0.0,0.0,Jan-2015,406.12,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6901322,9477141,15075.0,15075.0,15075.0, 36 months,14.27,517.21,C,C2,REDACTED,10+ years,RENT,35000.0,Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,77xxx,TX,20.16,0.0,Aug-2000,1.0,,,7.0,0.0,10570.0,89.6,14.0,f,0.0,0.0,15502.77,15502.77,11609.04,3374.45,0.0,519.28,5.0368000024,Jun-2014,517.21,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
5848970,9131243,5300.0,5300.0,5300.0, 36 months,15.27,184.43,C,C4,REDACTED,1 year,RENT,30000.0,Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,06xxx,CT,24.88,0.0,Jun-2005,2.0,,,11.0,0.0,7855.0,82.7,13.0,f,0.0,0.0,6622.54670886,6622.55,5300.0,1322.55,0.0,0.0,0.0,Oct-2014,741.85,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5344923,1821820,8200.0,8200.0,8200.0, 36 months,6.62,251.77,A,A2,REDACTED,< 1 year,RENT,40000.0,Source Verified,Dec-2011,Fully Paid,n,,,home_improvement,Loan Application,19xxx,PA,11.1,0.0,Oct-2000,1.0,,,7.0,0.0,2573.0,25.5,11.0,f,0.0,0.0,9062.49784003,9062.5,8200.0,862.5,0.0,0.0,0.0,Jan-2015,260.69,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7311879,5786530,12000.0,12000.0,12000.0, 36 months,12.42,400.99,B,B4,REDACTED,9 years,MORTGAGE,105000.0,Not Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,75xxx,TX,13.98,0.0,Nov-1991,1.0,65.0,,10.0,0.0,11243.0,75.0,25.0,f,0.0,0.0,14431.9785602,14431.98,12000.0,2431.98,0.0,0.0,0.0,Jan-2015,413.19,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
4378075,4533854,8650.0,8650.0,8650.0, 36 months,14.27,296.78,C,C2,REDACTED,4 years,MORTGAGE,45000.0,Source Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,33xxx,FL,7.6,0.0,May-2005,2.0,44.0,,14.0,0.0,6602.0,58.9,23.0,f,0.0,0.0,10678.6847685,10678.68,8650.0,2028.68,0.0,0.0,0.0,Jan-2015,312.44,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2760324,2837398,21000.0,11800.0,11500.0, 60 months,17.27,294.98,D,D3,REDACTED,10+ years,MORTGAGE,109000.0,Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,07xxx,NJ,7.75,0.0,Dec-1973,0.0,,,9.0,0.0,25435.0,50.3,16.0,f,3250.78,3168.42,14117.18,13757.71,8549.22,5567.96,0.0,0.0,0.0,Dec-2015,294.98,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
7426029,3917753,16000.0,16000.0,16000.0, 60 months,17.27,399.97,D,D3,REDACTED,2 years,RENT,50000.0,Source Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,76xxx,TX,11.04,0.0,May-2001,0.0,64.0,,10.0,0.0,15788.0,42.2,16.0,f,4386.9,4386.9,19183.22,19183.22,11613.1,7570.12,0.0,0.0,0.0,Dec-2015,399.97,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
2595318,1273884,12000.0,12000.0,11975.0, 36 months,12.42,400.99,B,B4,REDACTED,2 years,RENT,83000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,94xxx,CA,11.81,0.0,Aug-2001,2.0,52.0,,14.0,0.0,16550.0,51.1,61.0,f,0.0,0.0,14432.3101772,14402.27,12000.0,2432.31,0.0,0.0,0.0,Jan-2015,411.96,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8140060,4386118,9500.0,9500.0,9500.0, 36 months,12.69,318.68,B,B5,REDACTED,< 1 year,MORTGAGE,52500.0,Source Verified,Dec-2011,Charged Off,n,,,moving,Loan Application,92xxx,CA,23.54,0.0,Jul-1999,2.0,,,14.0,0.0,23729.0,75.3,42.0,f,0.0,0.0,7002.16,7002.16,5366.65,1635.51,0.0,0.0,0.0,Nov-2013,318.68,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
8439022,4904063,7400.0,7400.0,7400.0, 36 months,13.49,251.09,C,C1,REDACTED,< 1 year,OWN,25000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,85xxx,AZ,8.45,0.0,Mar-1990,0.0,,,5.0,0.0,5199.0,92.8,13.0,f,0.0,0.0,9037.69568007,9037.7,7400.0,1637.7,0.0,0.0,0.0,Jan-2015,255.3,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1644714,3636970,14400.0,14400.0,14400.0, 36 months,13.49,488.6,C,C1,REDACTED,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,33xxx,FL,16.92,0.0,Mar-1996,1.0,57.0,,15.0,0.0,23317.0,65.0,26.0,f,0.0,0.0,15453.51,15453.51,14400.0,1053.51,0.0,0.0,0.0,Aug-2012,12526.96,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5804951,5579523,24250.0,18100.0,18075.0, 60 months,23.91,519.76,G,G4,REDACTED,7 years,MORTGAGE,120000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,85xxx,AZ,12.96,0.0,Apr-2000,3.0,,,7.0,0.0,31992.0,99.0,20.0,f,0.0,0.0,22188.25,22157.63,18100.0,4088.25,0.0,0.0,0.0,Dec-2012,16499.75,,Sep-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2749623,7937870,7200.0,7200.0,7200.0, 36 months,7.9,225.29,A,A4,REDACTED,3 years,RENT,68000.0,Source Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,30xxx,GA,7.98,0.0,Jan-2002,0.0,,,5.0,0.0,8783.0,82.9,14.0,f,0.0,0.0,7730.87,7730.87,6744.17,907.62,14.9790583788,64.1,11.538,Nov-2014,225.29,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
1183444,2749443,26000.0,26000.0,25975.0, 60 months,16.77,642.96,D,D2,REDACTED,10+ years,MORTGAGE,53000.0,Verified,Dec-2011,Charged Off,n,,,home_improvement,Loan Application,27xxx,NC,11.77,0.0,Sep-1998,1.0,,,5.0,0.0,7560.0,72.7,14.0,f,0.0,0.0,9622.45,9613.3,3946.3,4391.9,0.0,1284.25,12.27,Feb-2013,642.96,,Jun-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
6070513,8115106,7000.0,7000.0,6975.0, 60 months,11.71,154.69,B,B3,REDACTED,6 years,MORTGAGE,69600.0,Verified,Dec-2011,Charged Off,n,,,credit_card,Loan Application,98xxx,WA,26.22,0.0,Oct-1979,0.0,,,10.0,0.0,45449.0,90.9,23.0,f,0.0,0.0,6126.24,6104.36,3452.36,1790.2,0.0,883.68,156.020399987,Oct-2014,154.69,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
4226252,9751323,4000.0,4000.0,4000.0, 36 months,7.51,124.45,A,A3,REDACTED,< 1 year,RENT,65000.0,Source Verified,Dec-2011,Fully Paid,n,,,major_purchase,Loan Application,90xxx,CA,18.17,0.0,Oct-2002,0.0,,,10.0,0.0,10032.0,50.7,24.0,f,0.0,0.0,4182.25,4182.25,4000.0,182.25,0.0,0.0,0.0,Aug-2012,3313.87,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
5180670,8802587,1500.0,1500.0,1500.0, 36 months,17.27,53.69,D,D3,REDACTED,10+ years,MORTGAGE,144000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,90xxx,CA,8.23,1.0,Dec-1996,0.0,14.0,,6.0,0.0,14186.0,97.8,14.0,f,0.0,0.0,1521.6,1521.6,1500.0,21.6,0.0,0.0,0.0,Feb-2012,1521.89,,Feb-2012,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7943176,9956694,19600.0,19600.0,19600.0, 36 months,12.42,654.94,B,B4,REDACTED,2 years,RENT,75000.0,Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,14xxx,NY,11.62,0.0,Sep-2006,0.0,,,8.0,0.0,20355.0,50.1,12.0,f,0.0,0.0,21993.62,21993.62,19600.0,2393.62,0.0,0.0,0.0,Feb-2013,13491.06,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2890387,8433370,2500.0,2500.0,2500.0, 36 months,11.71,82.69,B,B3,REDACTED,7 years,MORTGAGE,29000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,85xxx,AZ,18.7,0.0,Sep-2005,0.0,63.0,,5.0,0.0,2668.0,66.7,13.0,f,0.0,0.0,2894.74,2894.74,2500.0,394.74,0.0,0.0,0.0,Nov-2013,1168.5,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9479123,1814659,10000.0,10000.0,10000.0, 36 months,12.69,335.45,B,B5,REDACTED,2 years,RENT,70000.0,Not Verified,Dec-2011,Charged Off,n,,,credit_card,Loan Application,95xxx,CA,2.69,0.0,Oct-2000,0.0,,,5.0,0.0,6035.0,70.2,6.0,f,0.0,0.0,6351.59,6351.59,4513.35,1505.13,0.0,333.11,3.1464,Jul-2013,335.45,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
5027104,6948854,10000.0,10000.0,10000.0, 36 months,6.62,307.04,A,A2,REDACTED,5 years,RENT,45000.0,Not Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,44xxx,OH,26.85,0.0,Jun-1981,0.0,,,15.0,0.0,10133.0,70.4,40.0,f,0.0,0.0,11051.5237979,11051.52,10000.0,1051.52,0.0,0.0,0.0,Jan-2015,319.94,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
2718394,5224635,4225.0,4225.0,4225.0, 36 months,12.42,141.18,B,B4,REDACTED,5 years,MORTGAGE,55200.0,Not Verified,Dec-2011,Fully Paid,n,,,other,Loan Application,98xxx,WA,17.61,0.0,Dec-2002,1.0,,,6.0,0.0,4055.0,73.7,12.0,f,0.0,0.0,5081.02296079,5081.02,4225.0,856.02,0.0,0.0,0.0,Jan-2015,146.48,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
6606265,8956808,3500.0,3500.0,3500.0, 36 months,7.9,109.52,A,A4,REDACTED,7 years,MORTGAGE,61440.0,Not Verified,Dec-2011,Fully Paid,n,,,vacation,Loan Application,94xxx,CA,6.46,1.0,Jan-1997,0.0,9.0,,6.0,0.0,15472.0,55.5,19.0,f,0.0,0.0,3942.07852815,3942.08,3500.0,442.08,0.0,0.0,0.0,Jan-2015,3.62,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7551725,1819139,12000.0,12000.0,12000.0, 36 months,6.62,368.45,A,A2,REDACTED,10+ years,MORTGAGE,56000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,33xxx,FL,13.65,0.0,May-2000,0.0,,,7.0,0.0,9873.0,80.3,21.0,f,0.0,0.0,13262.20515,13262.21,12000.0,1262.21,0.0,0.0,0.0,Jan-2015,381.02,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9668370,5234716,16500.0,16500.0,16500.0, 36 months,8.9,523.93,A,A5,REDACTED,< 1 year,RENT,47000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,60xxx,IL,9.06,0.0,Mar-2001,1.0,,,6.0,0.0,13917.0,38.8,24.0,f,0.0,0.0,18856.7578214,18856.76,16500.0,2356.76,0.0,0.0,0.0,Dec-2014,1053.02,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1782025,7535004,22000.0,22000.0,21975.0, 60 months,21.67,603.5,F,F3,REDACTED,< 1 year,RENT,55000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,98xxx,WA,15.62,0.0,Apr-2001,1.0,,,9.0,0.0,20154.0,79.4,27.0,f,0.0,0.0,25023.2,24994.78,22000.01,3023.19,0.0,0.0,0.0,Nov-2013,407.7,,Oct-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9146601,5435425,12000.0,12000.0,12000.0, 36 months,14.65,413.94,C,C3,REDACTED,1 year,RENT,71000.0,Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,67xxx,KS,14.87,0.0,Jun-1999,2.0,,,15.0,0.0,17972.0,71.0,38.0,f,0.0,0.0,12430.36,12430.36,12000.0,430.36,0.0,0.0,0.0,Mar-2012,11605.56,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
3358850,7534137,15600.0,15600.0,15600.0, 60 months,12.69,352.48,B,B5,REDACTED,10+ years,RENT,50000.0,Source Verified,Dec-2011,Current,n,,,vacation,Loan Application,10xxx,NY,5.78,0.0,Jun-2003,1.0,,,8.0,0.0,8079.0,35.7,11.0,f,3968.14,3968.14,16894.08,16894.08,11631.87,5262.21,0.0,0.0,0.0,Jan-2016,352.48,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
9669278,6957308,10800.0,10800.0,10800.0, 36 months,12.42,360.89,B,B4,REDACTED,8 years,RENT,135000.0,Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,91xxx,CA,12.12,0.0,Oct-2002,0.0,,,14.0,0.0,18467.0,74.5,23.0,f,0.0,0.0,13004.1428688,13004.14,10800.0,2204.14,0.0,0.0,0.0,Jan-2015,372.99,,Jan-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
4714799,6843769,14000.0,14000.0,14000.0, 36 months,12.42,467.82,B,B4,REDACTED,10+ years,MORTGAGE,63000.0,Not Verified,Dec-2011,Fully Paid,n,,,credit_card,Loan Application,30xxx,GA,7.35,0.0,Nov-1993,0.0,,,5.0,0.0,17212.0,97.8,19.0,f,0.0,0.0,16789.0713659,16789.07,14000.0,2789.07,0.0,0.0,0.0,Sep-2014,2309.01,,Sep-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8051943,4716722,18825.0,18825.0,18800.0, 60 months,17.58,473.75,D,D4,REDACTED,4 years,MORTGAGE,44000.0,Verified,Dec-2011,Current,n,,,debt_consolidation,Loan Application,11xxx,NY,24.98,0.0,Jan-2000,0.0,65.0,,9.0,0.0,14092.0,93.2,20.0,f,5199.06,5192.07,22698.14,22668.18,13625.93,9072.21,0.0,0.0,0.0,Dec-2015,473.75,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,
2774191,8298856,6000.0,6000.0,6000.0, 36 months,13.49,203.59,C,C1,REDACTED,5 years,MORTGAGE,50000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,88xxx,NM,15.58,0.0,May-2003,1.0,49.0,,8.0,0.0,7361.0,83.6,14.0,f,0.0,0.0,7325.29896789,7325.3,6000.0,1325.3,0.0,0.0,0.0,Jan-2015,215.51,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8872541,3563809,12000.0,12000.0,12000.0, 36 months,9.91,386.7,B,B1,REDACTED,5 years,RENT,80000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,75xxx,TX,14.83,0.0,Oct-2000,0.0,,,11.0,0.0,17536.0,67.7,21.0,f,0.0,0.0,13905.9971729,13906.0,12000.0,1906.0,0.0,0.0,0.0,Oct-2014,965.7,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9924670,9906035,10000.0,10000.0,10000.0, 36 months,12.42,334.16,B,B4,REDACTED,4 years,RENT,45000.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,98xxx,WA,10.45,0.0,Feb-2005,0.0,,,14.0,0.0,10177.0,51.6,19.0,f,0.0,0.0,12025.4706286,12025.47,10000.0,2025.47,0.0,0.0,0.0,Jan-2015,348.59,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8128709,4870968,8000.0,8000.0,8000.0, 36 months,7.9,250.33,A,A4,REDACTED,2 years,RENT,78000.0,Not Verified,Dec-2011,Fully Paid,n,,,vacation,Loan Application,11xxx,NY,6.09,0.0,Jan-2006,1.0,,,16.0,0.0,15988.0,55.9,31.0,f,0.0,0.0,8846.24,8846.24,8000.0,846.24,0.0,0.0,0.0,Dec-2013,1095.85,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
4196639,6268483,14125.0,14125.0,14125.0, 36 months,9.91,455.18,B,B1,REDACTED,1 year,RENT,33000.0,Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,97xxx,OR,23.13,0.0,Dec-1997,3.0,,,12.0,0.0,19472.0,66.0,20.0,f,0.0,0.0,16055.99,16055.99,14125.0,1930.99,0.0,0.0,0.0,Dec-2013,6054.96,,Dec-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1599660,4102081,14000.0,14000.0,14000.0, 36 months,12.69,469.63,B,B5,REDACTED,5 years,RENT,62800.0,Not Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,98xxx,WA,19.24,0.0,Nov-1994,1.0,,,10.0,0.0,13579.0,64.5,18.0,f,0.0,0.0,16897.1798056,16897.18,14000.0,2897.18,0.0,0.0,0.0,Dec-2014,956.54,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
7742007,3956411,13200.0,8975.0,8975.0, 60 months,17.27,224.36,D,D3,REDACTED,3 years,RENT,26400.0,Source Verified,Dec-2011,Fully Paid,n,,,small_business,Loan Application,77xxx,TX,9.64,0.0,Nov-2006,3.0,,,8.0,0.0,7411.0,50.1,12.0,f,0.0,0.0,10200.26,10200.26,8975.0,1225.26,0.0,0.0,0.0,Nov-2012,8187.44,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
8387469,4626889,4000.0,4000.0,4000.0, 36 months,19.03,146.69,E,E2,REDACTED,10+ years,MORTGAGE,80000.0,Not Verified,Dec-2011,Fully Paid,n,,,vacation,Loan Application,27xxx,NC,20.59,1.0,Jul-1997,2.0,15.0,,30.0,0.0,6654.0,22.6,56.0,f,0.0,0.0,4340.62,4340.62,4000.0,340.62,0.0,0.0,0.0,Jan-2013,785.51,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
9743446,4400541,4000.0,4000.0,4000.0, 36 months,12.69,134.18,B,B5,REDACTED,2 years,RENT,25000.0,Not Verified,Dec-2011,Charged Off,n,,,debt_consolidation,Loan Application,80xxx,CO,6.86,0.0,Feb-2005,3.0,,,5.0,0.0,8546.0,79.7,13.0,f,0.0,0.0,2022.66,2022.66,1373.86,498.22,0.0,150.58,1.55,Mar-2013,134.18,,Aug-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0
1089281,9860544,10500.0,10500.0,10500.0, 36 months,6.03,319.58,A,A1,REDACTED,10+ years,MORTGAGE,65000.0,Source Verified,Dec-2011,Fully Paid,n,,,debt_consolidation,Loan Application,76xxx,TX,10.36,0.0,Nov-1981,0.0,,,8.0,0.0,10729.0,18.7,16.0,f,0.0,0.0,11503.7754683,11503.78,10500.0,1003.78,0.0,0.0,0.0,Dec-2014,643.26,,Dec-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
1171491,6117586,5500.0,5500.0,5500.0, 36 months,7.9,172.1,A,A4,REDACTED,10+ years,OWN,59000.0,Source Verified,Dec-2011,Fully Paid,n,,,car,Loan Application,18xxx,PA,6.65,0.0,Oct-1991,0.0,35.0,52.0,10.0,1.0,9130.0,43.3,23.0,f,0.0,0.0,6171.26713698,6171.27,5500.0,671.27,0.0,0.0,0.0,Jul-2014,1186.09,,Jul-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,0.0
